claim_number,accident_key,policy_report_filed_ind,witness_present_ind,past_num_of_claims,claim_est_payout
9434615,10.0,1,Y,10.0,1425.81
6496988,2.0,1,Y,8.0,1425.62
4934974,10.0,1,Y,5.0,1424.88
9209603,9.0,1,Y,0.0,1424.64
4323650,3.0,1,Y,4.0,1424.35
6217765,9.0,1,Y,14.0,1423.49
3771115,8.0,1,Y,0.0,1420.03
4919547,10.0,1,Y,0.0,1418.43
6264357,9.0,1,Y,0.0,1418.26
4472121,10.0,1,Y,3.0,1418.1
6785316,10.0,1,Y,2.0,1416.39
5766315,8.0,1,Y,1.0,1416.32
4595882,8.0,1,Y,0.0,1415.47
9806516,4.0,1,Y,0.0,1415.0
6853888,3.0,1,Y,0.0,1414.98
2800561,12.0,1,Y,0.0,1414.08
6690704,9.0,1,Y,16.0,1413.96
6837640,8.0,1,Y,5.0,1412.96
5567345,6.0,1,Y,0.0,1412.31
9975826,2.0,1,Y,12.0,1411.53
4974717,11.0,1,Y,13.0,1410.99
2802952,8.0,1,Y,9.0,1409.17
6596957,8.0,1,Y,13.0,1407.27
4883612,12.0,1,Y,5.0,1406.29
8873957,8.0,1,Y,0.0,1406.0
6131937,3.0,1,Y,0.0,1404.32
9664365,8.0,1,Y,0.0,1402.85
2086699,12.0,1,Y,5.0,1402.8
9753439,8.0,1,Y,12.0,1401.68
2728311,12.0,1,Y,0.0,1397.16
4739362,12.0,1,Y,0.0,1397.09
8942749,2.0,1,Y,14.0,1396.16
4358127,4.0,1,Y,6.0,1395.44
2557330,8.0,1,Y,0.0,1394.8
4469639,12.0,1,Y,6.0,1394.61
6753890,11.0,1,Y,0.0,1394.26
9782235,5.0,1,Y,0.0,1391.65
9067249,3.0,1,Y,0.0,1390.04
8244460,1.0,1,Y,11.0,1389.26
2851769,4.0,1,Y,7.0,1389.12
1559438,4.0,1,Y,1.0,1388.25
7738393,9.0,1,Y,0.0,1387.3
7870600,10.0,1,Y,0.0,1386.78
9271569,3.0,1,Y,13.0,1386.07
2676865,2.0,1,Y,0.0,1383.57
6641179,4.0,1,Y,10.0,1382.44
5824281,2.0,1,Y,0.0,1381.41
4281921,10.0,1,Y,0.0,1379.55
3694122,9.0,1,Y,0.0,1379.37
5267059,10.0,1,Y,0.0,1379.13
8310545,11.0,1,Y,0.0,1378.64
7232930,2.0,1,Y,0.0,1378.39
3262373,5.0,1,Y,0.0,1376.61
5749054,2.0,1,Y,0.0,1376.13
9765797,11.0,1,Y,0.0,1375.84
5394650,8.0,1,Y,0.0,1375.23
3610872,7.0,1,Y,0.0,1374.94
9058862,5.0,1,Y,0.0,1374.44
5841842,3.0,1,Y,0.0,1373.16
2450150,1.0,1,Y,0.0,1373.04
3318959,8.0,1,Y,1.0,1371.35
6275795,7.0,1,Y,3.0,1370.9
5724492,11.0,1,Y,0.0,1370.86
8913594,1.0,1,Y,0.0,1370.81
4380241,6.0,1,Y,0.0,1370.45
9497632,12.0,1,Y,0.0,1368.42
2454785,11.0,1,Y,0.0,1368.26
9486756,7.0,1,Y,0.0,1367.72
7829720,8.0,1,Y,0.0,1367.05
9474703,6.0,1,Y,0.0,1366.3
5726508,3.0,1,Y,15.0,1365.97
1914182,8.0,1,Y,0.0,1365.05
6938335,8.0,1,Y,7.0,1364.31
1821307,7.0,1,Y,0.0,1363.84
6051764,9.0,1,Y,0.0,1363.06
7823316,10.0,1,Y,12.0,1362.68
4442790,3.0,1,Y,0.0,1362.61
4531172,6.0,1,Y,6.0,1362.52
3892904,1.0,1,Y,0.0,1361.15
9230743,12.0,1,Y,0.0,1360.69
6355033,10.0,1,Y,2.0,1359.61
3116790,6.0,1,Y,0.0,1359.27
1690564,7.0,1,Y,4.0,1358.53
7264131,8.0,1,Y,1.0,1358.24
9244516,2.0,1,Y,5.0,1358.05
4475030,5.0,1,Y,0.0,1355.55
3610463,1.0,1,Y,0.0,1354.92
3091213,3.0,1,Y,8.0,1354.85
5901531,2.0,1,Y,10.0,1354.42
1533543,1.0,1,Y,5.0,1354.22
5819653,9.0,1,Y,0.0,1353.88
1808528,3.0,1,Y,3.0,1353.8
2222081,2.0,1,Y,8.0,1353.2
3769363,3.0,1,Y,10.0,1351.48
9348918,9.0,1,Y,2.0,1351.14
6881968,12.0,1,Y,9.0,1350.97
5622073,4.0,1,Y,0.0,1350.44
6177870,5.0,1,Y,0.0,1350.4
1920399,12.0,1,Y,15.0,1349.04
8427008,8.0,1,Y,20.0,1348.99
7614484,10.0,1,Y,0.0,1348.49
1423905,12.0,1,Y,0.0,1348.02
8463389,11.0,1,Y,0.0,1347.48
8559472,2.0,1,Y,2.0,1345.43
7154664,8.0,1,Y,2.0,1344.47
9491136,2.0,1,Y,0.0,1344.24
8733426,5.0,1,Y,0.0,1344.16
4230426,7.0,1,Y,0.0,1342.99
4561739,1.0,1,Y,0.0,1342.67
2183129,2.0,1,Y,11.0,1342.23
4052121,10.0,1,Y,0.0,1341.04
7288618,2.0,1,Y,8.0,1341.0
7464150,10.0,1,Y,1.0,1340.12
8360801,10.0,1,Y,0.0,1339.93
2394724,2.0,1,Y,14.0,1339.25
7206904,3.0,1,Y,0.0,1338.67
2482577,9.0,1,Y,6.0,1337.18
8659669,1.0,1,Y,3.0,1336.62
8822986,1.0,1,Y,1.0,1335.5
7552484,7.0,1,Y,9.0,1335.37
5930395,7.0,1,Y,6.0,1334.43
8244911,10.0,1,Y,11.0,1333.72
5616607,3.0,1,Y,13.0,1332.76
1313916,8.0,1,Y,0.0,1328.6
9871812,8.0,1,Y,1.0,1328.43
7122179,10.0,1,Y,4.0,1328.07
6032415,6.0,1,Y,6.0,1327.53
2524716,6.0,1,Y,7.0,1327.23
2044263,8.0,1,Y,2.0,1327.21
7656792,3.0,1,Y,2.0,1326.79
5162107,3.0,1,Y,0.0,1325.61
5707899,10.0,1,Y,15.0,1324.41
6068568,3.0,1,Y,7.0,1323.86
9773616,12.0,1,Y,8.0,1323.19
7504842,1.0,1,Y,0.0,1321.71
9980108,10.0,1,Y,0.0,1321.58
3966763,11.0,1,Y,2.0,1320.69
1992221,6.0,1,Y,0.0,1320.56
7081286,3.0,1,Y,3.0,1319.72
2514560,3.0,1,Y,15.0,1318.97
9102034,10.0,1,Y,1.0,1318.94
5081838,2.0,1,Y,0.0,1318.92
2710494,10.0,1,Y,0.0,1318.82
5327274,6.0,1,Y,4.0,1317.88
5239254,2.0,1,Y,0.0,1317.77
3703206,12.0,1,Y,0.0,1316.9
6461337,3.0,1,Y,2.0,1316.55
4674081,11.0,1,Y,4.0,1315.43
4273456,9.0,1,Y,0.0,1314.14
8835147,9.0,1,Y,12.0,1313.62
9748449,10.0,1,Y,0.0,1312.04
3554282,5.0,1,Y,1.0,1310.21
5342781,11.0,1,Y,0.0,1309.66
4220108,11.0,1,Y,0.0,1309.14
2739701,10.0,1,Y,2.0,1308.9
6864759,12.0,1,Y,0.0,1308.68
1241921,2.0,1,Y,9.0,1306.15
7431927,3.0,1,Y,0.0,1304.65
7072203,7.0,1,Y,0.0,1302.98
9012416,3.0,1,Y,0.0,1301.65
7349688,11.0,1,Y,0.0,1300.89
5180736,10.0,1,Y,6.0,1299.42
1344908,11.0,1,Y,0.0,1299.0
2068646,2.0,1,Y,1.0,1297.25
5229288,11.0,1,Y,0.0,1295.65
6542985,6.0,1,Y,20.0,1293.42
4577245,12.0,1,Y,22.0,1293.25
2159884,6.0,1,Y,0.0,1293.08
2039161,2.0,1,Y,4.0,1292.72
7658391,3.0,1,Y,0.0,1290.63
1817740,3.0,1,Y,0.0,1288.79
8951232,7.0,1,Y,12.0,1288.68
3782541,6.0,1,Y,4.0,1288.33
3480237,3.0,1,Y,0.0,1287.91
8769629,5.0,1,Y,0.0,1287.44
2810251,10.0,1,Y,0.0,1286.83
8471651,3.0,1,Y,9.0,1286.5
3412309,8.0,1,Y,10.0,1284.43
2374202,1.0,1,Y,7.0,1283.46
7284395,1.0,1,Y,21.0,1282.67
4347330,9.0,1,Y,0.0,1281.62
6134770,7.0,1,Y,14.0,1281.15
8990969,8.0,1,Y,29.0,1281.08
7278629,9.0,1,Y,9.0,1281.04
4323248,4.0,1,Y,1.0,1280.97
6248422,1.0,1,Y,6.0,1280.87
1332681,8.0,1,Y,0.0,1280.54
3264688,7.0,1,Y,6.0,1278.96
5098365,12.0,1,Y,0.0,1278.49
6822692,8.0,1,Y,0.0,1278.23
7861659,9.0,1,Y,0.0,1277.66
8803836,7.0,1,Y,0.0,1277.34
5200750,6.0,1,Y,11.0,1276.7
6285225,8.0,1,Y,0.0,1276.05
6873569,7.0,1,Y,15.0,1275.93
5320914,10.0,1,Y,0.0,1275.04
5290195,9.0,1,Y,4.0,1274.97
3579699,10.0,1,Y,2.0,1274.75
7712290,9.0,1,Y,0.0,1274.0
3133905,9.0,1,Y,0.0,1273.84
8779384,6.0,1,Y,0.0,1272.61
8131306,2.0,1,Y,0.0,1272.04
4890832,4.0,1,Y,0.0,1271.08
5617315,1.0,1,Y,3.0,1270.88
8555469,8.0,1,Y,0.0,1270.67
3120919,11.0,1,Y,0.0,1268.18
5075237,3.0,1,Y,6.0,1267.15
2566380,2.0,1,Y,0.0,1266.84
8954354,7.0,1,Y,0.0,1265.09
7259346,1.0,1,Y,7.0,1264.86
3608894,4.0,1,Y,0.0,1263.32
3203521,3.0,1,Y,0.0,1262.47
6782995,5.0,1,Y,1.0,1261.58
2108636,12.0,1,Y,5.0,1260.03
8640716,8.0,1,Y,6.0,1259.28
1618421,11.0,1,Y,6.0,1259.02
7722909,8.0,1,Y,0.0,1258.68
3883024,10.0,1,Y,0.0,1258.3
3439869,5.0,1,Y,0.0,1258.13
6824082,7.0,1,Y,16.0,1254.14
2136419,11.0,1,Y,7.0,1254.01
9799256,3.0,1,Y,0.0,1253.81
6068653,11.0,1,Y,0.0,1253.72
9292873,2.0,1,Y,0.0,1253.14
9172846,1.0,1,Y,6.0,1251.93
8673615,11.0,1,Y,0.0,1250.98
5130309,8.0,1,Y,0.0,1250.43
6045110,7.0,1,Y,0.0,1249.34
5103655,8.0,1,Y,0.0,1248.42
3314232,8.0,1,Y,11.0,1248.09
3794042,11.0,1,Y,0.0,1247.89
7660265,10.0,1,Y,0.0,1247.48
4774263,8.0,1,Y,5.0,1247.44
5249795,7.0,1,Y,43.0,1247.15
4174094,7.0,1,Y,8.0,1246.25
6481325,2.0,1,Y,8.0,1243.75
4479730,7.0,1,Y,5.0,1243.35
1686353,12.0,1,Y,0.0,1243.03
5130884,8.0,1,Y,7.0,1241.56
8510057,10.0,1,Y,0.0,1240.59
7090043,4.0,1,Y,0.0,1239.69
5835583,3.0,1,Y,7.0,1239.57
1905366,6.0,1,Y,5.0,1239.55
7881809,8.0,1,Y,21.0,1239.28
6826182,3.0,1,Y,0.0,1236.09
8206377,1.0,1,Y,10.0,1235.67
9990224,12.0,1,Y,0.0,1234.9
7725582,9.0,1,Y,0.0,1234.14
7002646,11.0,1,Y,11.0,1232.9
8749647,12.0,1,Y,0.0,1232.8
6626453,10.0,1,Y,1.0,1231.7
3847805,1.0,1,Y,0.0,1231.6
3579090,4.0,1,Y,5.0,1230.44
2703920,8.0,1,Y,0.0,1230.02
2447094,9.0,1,Y,1.0,1230.0
7293491,11.0,1,Y,0.0,1229.97
7239780,8.0,1,Y,0.0,1229.09
8607127,4.0,1,Y,0.0,1228.91
1019734,2.0,1,Y,0.0,1228.9
6422580,9.0,1,Y,0.0,1227.81
5898658,1.0,1,Y,0.0,1226.44
1889380,11.0,1,Y,0.0,1226.33
9526397,1.0,1,Y,0.0,1225.33
9793354,11.0,1,Y,14.0,1224.01
8997858,4.0,1,Y,0.0,1223.13
2206021,5.0,1,Y,15.0,1223.08
1879337,5.0,1,Y,12.0,1222.53
2233339,3.0,1,Y,18.0,1222.49
2275620,9.0,1,Y,0.0,1221.82
2618954,8.0,1,Y,0.0,1221.49
9415283,9.0,1,Y,0.0,1218.8
4343103,7.0,1,Y,0.0,1217.36
5565996,11.0,1,Y,28.0,1217.29
6996929,6.0,1,Y,0.0,1217.22
9274669,12.0,1,Y,1.0,1216.48
1040184,2.0,1,Y,12.0,1214.94
8149976,1.0,1,Y,13.0,1213.48
8986011,5.0,1,Y,0.0,1212.86
1167538,9.0,1,Y,0.0,1212.43
1459900,11.0,1,Y,0.0,1212.41
6490966,8.0,1,Y,4.0,1210.33
9909804,11.0,1,Y,7.0,1209.51
7553319,5.0,1,Y,0.0,1208.76
9173717,1.0,1,Y,0.0,1208.45
2137800,9.0,1,Y,0.0,1206.65
5980268,12.0,1,Y,3.0,1206.2
9167812,7.0,1,Y,14.0,1205.65
4249334,9.0,1,Y,0.0,1203.35
4357047,5.0,1,Y,0.0,1202.61
3291468,2.0,1,Y,0.0,1202.5
6261714,5.0,1,Y,0.0,1202.48
7116921,8.0,1,Y,7.0,1201.71
9823157,11.0,1,Y,2.0,1201.67
8849580,12.0,1,Y,1.0,1200.48
2672128,3.0,1,Y,0.0,1200.33
3473159,9.0,1,Y,9.0,1199.12
9444366,6.0,1,Y,10.0,1198.84
1017848,6.0,1,Y,0.0,1198.75
4634366,8.0,1,Y,0.0,1197.6
6835843,11.0,1,Y,2.0,1197.49
4597422,11.0,1,Y,4.0,1197.21
5438223,8.0,1,Y,0.0,1197.14
2847757,7.0,1,Y,0.0,1197.13
6132461,5.0,1,Y,0.0,1194.81
2468083,11.0,1,Y,6.0,1194.69
6253907,3.0,1,Y,0.0,1194.33
1379013,10.0,1,Y,11.0,1194.12
3060430,12.0,1,Y,4.0,1193.34
5685099,5.0,1,Y,0.0,1192.56
5643838,11.0,1,Y,2.0,1190.11
3880488,2.0,1,Y,7.0,1189.55
1009748,2.0,1,Y,0.0,1189.45
4615772,4.0,1,Y,10.0,1186.1
2595272,9.0,1,Y,0.0,1185.33
7532452,11.0,1,Y,0.0,1185.31
4750464,9.0,1,Y,10.0,1184.42
1963297,10.0,1,Y,0.0,1184.29
6542698,12.0,1,Y,21.0,1184.28
9003174,2.0,1,Y,1.0,1183.16
5659962,10.0,1,Y,11.0,1182.48
7059517,12.0,1,Y,0.0,1181.74
6087043,9.0,1,Y,0.0,1181.5
9541539,8.0,1,Y,0.0,1180.75
7510658,11.0,1,Y,0.0,1180.29
8896131,1.0,1,Y,0.0,1180.22
3916800,7.0,1,Y,1.0,1179.44
8164991,8.0,1,Y,0.0,1179.28
6809445,8.0,1,Y,18.0,1177.95
2460000,1.0,1,Y,11.0,1175.72
3602148,8.0,1,Y,4.0,1173.92
6718606,1.0,1,Y,0.0,1172.55
7745455,1.0,1,Y,0.0,1172.16
3724574,7.0,1,Y,6.0,1171.92
8258588,4.0,1,Y,10.0,1171.66
6672747,11.0,1,Y,11.0,1171.5
7582572,5.0,1,Y,0.0,1170.55
5037593,6.0,1,Y,10.0,1170.15
7211415,10.0,1,Y,2.0,1168.74
7459430,12.0,1,Y,0.0,1166.9
4222556,7.0,1,Y,9.0,1166.69
8538654,10.0,1,Y,5.0,1164.18
2114970,2.0,1,Y,0.0,1162.62
1303121,6.0,1,Y,0.0,1161.28
3104067,1.0,1,Y,0.0,1160.94
5498694,6.0,1,Y,0.0,1160.38
4072517,10.0,1,Y,1.0,1160.26
4491157,6.0,1,Y,0.0,1160.04
6331467,6.0,1,Y,0.0,1159.93
5190229,12.0,1,Y,13.0,1159.11
5467443,11.0,1,Y,1.0,1159.05
1420319,9.0,1,Y,2.0,1158.91
3709745,3.0,1,Y,8.0,1158.64
2511694,8.0,1,Y,12.0,1158.11
1113764,6.0,1,Y,0.0,1157.56
6676987,3.0,1,Y,0.0,1156.66
6760593,9.0,1,Y,11.0,1156.37
8773579,11.0,1,Y,8.0,1155.37
9535022,2.0,1,Y,0.0,1155.28
6753824,5.0,1,Y,0.0,1153.92
5832918,8.0,1,Y,12.0,1153.61
5489464,8.0,1,Y,4.0,1153.14
8721804,4.0,1,Y,10.0,1151.84
3055908,11.0,1,Y,21.0,1151.31
7753282,8.0,1,Y,0.0,1151.25
6858321,1.0,1,Y,0.0,1150.35
9512428,1.0,1,Y,0.0,1149.36
5656735,10.0,1,Y,1.0,1149.1
9249974,10.0,1,Y,16.0,1148.59
2955447,2.0,1,Y,0.0,1148.01
6132470,10.0,1,Y,11.0,1146.94
7518807,4.0,1,Y,0.0,1146.4
6705063,10.0,1,Y,0.0,1145.89
2387559,8.0,1,Y,5.0,1145.08
5294432,3.0,1,Y,1.0,1144.71
9394417,8.0,1,Y,10.0,1143.61
7511902,7.0,1,Y,19.0,1143.56
1068861,10.0,1,Y,0.0,1141.73
5571859,1.0,1,Y,0.0,1139.75
6765368,8.0,1,Y,0.0,1139.1
4951571,8.0,1,Y,2.0,1139.0
2851705,2.0,1,Y,0.0,1138.4
3808445,5.0,1,Y,4.0,1136.88
7808111,10.0,1,Y,0.0,1136.86
2152266,9.0,1,Y,8.0,1136.2
1064957,7.0,1,Y,9.0,1135.69
1495647,12.0,1,Y,0.0,1135.27
8772591,5.0,1,Y,0.0,1133.39
9693106,5.0,1,Y,3.0,1132.74
8818208,12.0,1,Y,0.0,1131.29
2020240,12.0,1,Y,4.0,1130.92
1470133,1.0,1,Y,0.0,1129.22
1063090,2.0,1,Y,0.0,1127.66
4154464,10.0,1,Y,23.0,1126.2
7876299,1.0,1,Y,10.0,1126.1
7061807,3.0,1,Y,0.0,1126.1
3027687,9.0,1,Y,0.0,1125.22
6622502,11.0,1,Y,0.0,1124.29
9060820,2.0,1,Y,0.0,1123.64
9960740,1.0,1,Y,2.0,1122.34
3431400,11.0,1,Y,0.0,1121.83
8594716,5.0,1,Y,7.0,1117.3
5927792,12.0,1,Y,6.0,1115.66
4309782,2.0,1,Y,7.0,1115.57
1577743,8.0,1,Y,10.0,1113.95
1330409,10.0,1,Y,0.0,1113.81
9517246,5.0,1,Y,0.0,1113.53
2625660,12.0,1,Y,0.0,1110.6
1722487,11.0,1,Y,2.0,1109.57
7141303,3.0,1,Y,0.0,1108.94
9371712,3.0,1,Y,0.0,1108.06
7662444,2.0,1,Y,7.0,1105.06
6257780,5.0,1,Y,4.0,1104.02
2687389,9.0,1,Y,10.0,1103.94
2483737,7.0,1,Y,0.0,1101.88
6035647,12.0,1,Y,0.0,1100.98
1838020,10.0,1,Y,2.0,1100.69
1013505,12.0,1,Y,0.0,1099.65
8533226,7.0,1,Y,1.0,1099.18
4848545,8.0,1,Y,7.0,1096.96
8818515,6.0,1,Y,9.0,1096.74
6698430,12.0,1,Y,0.0,1094.68
1019433,5.0,1,Y,0.0,1093.86
6932928,3.0,1,Y,0.0,1093.19
7260657,12.0,1,Y,2.0,1091.53
4114770,6.0,1,Y,0.0,1091.05
3408897,12.0,1,Y,0.0,1091.03
8043958,1.0,1,Y,0.0,1090.94
7192702,11.0,1,Y,10.0,1088.7
9609231,1.0,1,Y,4.0,1088.46
2390547,10.0,1,Y,4.0,1088.45
6372092,11.0,1,Y,8.0,1087.83
7455928,12.0,1,Y,22.0,1087.6
5417431,10.0,1,Y,6.0,1087.5
7737908,9.0,1,Y,0.0,1087.03
6538428,3.0,1,Y,0.0,1086.62
2511767,9.0,1,Y,0.0,1086.51
2045302,5.0,1,Y,0.0,1085.65
4501580,4.0,1,Y,4.0,1083.27
5737420,11.0,1,Y,11.0,1083.03
6284407,7.0,1,Y,0.0,1082.79
2793256,10.0,1,Y,8.0,1081.99
8729260,7.0,1,Y,3.0,1080.03
1039038,12.0,1,Y,0.0,1079.93
2266471,9.0,1,Y,3.0,1079.2
3531937,11.0,1,Y,8.0,1075.47
2863361,10.0,1,Y,11.0,1075.27
5125222,10.0,1,Y,16.0,1072.93
5385333,12.0,1,Y,11.0,1072.72
7901771,7.0,1,Y,7.0,1072.26
4775531,1.0,1,Y,0.0,1071.05
4068801,11.0,1,Y,7.0,1069.96
2711508,11.0,1,Y,5.0,1069.35
5416741,12.0,1,Y,0.0,1069.0
2258143,11.0,1,Y,0.0,1067.49
8730132,7.0,1,Y,0.0,1067.44
2777583,6.0,1,Y,7.0,1066.99
7364296,9.0,1,Y,0.0,1064.73
4166008,9.0,1,Y,0.0,1063.46
1776353,7.0,1,Y,6.0,1062.96
5455579,11.0,1,Y,3.0,1062.75
1949280,7.0,1,Y,0.0,1062.08
2851088,6.0,1,Y,0.0,1061.31
4784941,10.0,1,Y,0.0,1061.04
5642214,1.0,1,Y,6.0,1058.82
9702955,5.0,1,Y,0.0,1057.99
4597985,7.0,1,Y,0.0,1057.51
6149451,7.0,1,Y,0.0,1057.22
3119313,10.0,1,Y,0.0,1054.89
6584002,1.0,1,Y,0.0,1054.89
6400971,11.0,1,Y,15.0,1053.39
8619949,1.0,1,Y,3.0,1053.15
2914266,6.0,1,Y,5.0,1052.9
5941709,3.0,1,Y,0.0,1052.34
9844252,7.0,1,Y,0.0,1050.73
4595158,8.0,1,Y,5.0,1050.58
6451097,4.0,1,Y,0.0,1050.16
9803880,11.0,1,Y,0.0,1050.02
4104823,10.0,1,Y,0.0,1049.37
3512039,5.0,1,Y,0.0,1048.72
7762049,2.0,1,Y,9.0,1046.44
5389313,9.0,1,Y,0.0,1045.5
1473569,12.0,1,Y,0.0,1045.29
5128083,10.0,1,Y,0.0,1044.16
1492593,8.0,1,Y,0.0,1042.24
7276422,1.0,1,Y,12.0,1041.73
4740009,8.0,1,Y,12.0,1040.11
8800491,9.0,1,Y,0.0,1039.9
8961126,7.0,1,Y,6.0,1039.77
9469676,12.0,1,Y,2.0,1039.23
8521036,9.0,1,Y,0.0,1038.55
5229326,3.0,1,Y,0.0,1037.0
3172286,3.0,1,Y,0.0,1032.56
8666057,2.0,1,Y,2.0,1031.27
7878327,7.0,1,Y,1.0,1029.57
2994340,12.0,1,Y,16.0,1029.43
1847237,4.0,1,Y,1.0,1029.18
3748739,11.0,1,Y,3.0,1028.53
6870755,1.0,1,Y,1.0,1027.1
3333557,12.0,1,Y,7.0,1026.01
6783558,11.0,1,Y,26.0,1024.97
2376600,12.0,1,Y,0.0,1024.81
7794418,3.0,1,Y,0.0,1021.7
9859974,10.0,1,Y,0.0,1021.34
6125593,6.0,1,Y,5.0,1021.07
6155043,5.0,1,Y,0.0,1020.9
9106061,6.0,1,Y,4.0,1020.76
6297638,6.0,1,Y,0.0,1018.88
4565243,1.0,1,Y,10.0,1018.79
1893278,10.0,1,Y,10.0,1017.76
7039621,2.0,1,Y,6.0,1017.64
6991334,12.0,1,Y,0.0,1011.87
3933806,3.0,1,Y,0.0,1011.72
5325274,3.0,1,Y,0.0,1011.32
4188840,4.0,1,Y,0.0,1010.81
2000186,5.0,1,Y,7.0,1009.91
7695388,11.0,1,Y,0.0,1009.34
8072924,8.0,1,Y,5.0,1007.2
4641459,1.0,1,Y,19.0,1006.1
9397956,1.0,1,Y,2.0,1005.42
4066941,7.0,1,Y,0.0,1005.08
3397446,12.0,1,Y,0.0,1002.2
6597449,8.0,1,Y,0.0,1001.15
9687777,10.0,1,Y,0.0,1000.93
7634964,7.0,1,Y,0.0,1000.88
3828539,3.0,1,Y,7.0,999.59
5922991,6.0,1,Y,0.0,998.31
7945363,7.0,1,Y,6.0,997.28
3283749,9.0,1,Y,0.0,997.05
4907737,7.0,1,Y,14.0,996.97
5639678,9.0,1,Y,2.0,995.37
9034225,5.0,1,Y,4.0,995.02
6882845,7.0,1,Y,4.0,993.92
7007203,10.0,1,Y,0.0,993.58
9339185,2.0,1,Y,0.0,993.08
4771407,9.0,1,Y,0.0,991.64
7864709,8.0,1,Y,0.0,991.41
1137062,6.0,1,Y,0.0,990.76
3860242,6.0,1,Y,0.0,988.66
6372778,8.0,1,Y,0.0,987.65
4366495,4.0,1,Y,0.0,986.79
8437061,4.0,1,Y,0.0,985.99
1637176,8.0,1,Y,0.0,985.05
4648862,11.0,1,Y,15.0,985.04
5875922,5.0,1,Y,0.0,984.85
7241012,8.0,1,Y,0.0,984.44
2089196,2.0,1,Y,15.0,982.21
9751938,1.0,1,Y,0.0,982.07
1495200,5.0,1,Y,0.0,982.01
1669427,1.0,1,Y,0.0,981.35
5819662,5.0,1,Y,8.0,981.24
9964929,11.0,1,Y,0.0,980.96
5026508,10.0,1,Y,0.0,980.72
9310224,11.0,1,Y,2.0,980.16
5082409,11.0,1,Y,0.0,980.12
3313064,7.0,1,Y,20.0,980.11
7024933,6.0,1,Y,0.0,979.38
3594130,5.0,1,Y,11.0,977.45
6465146,10.0,1,Y,3.0,975.9
5203839,3.0,1,Y,0.0,974.75
8061403,10.0,1,Y,0.0,974.74
6079392,10.0,1,Y,5.0,974.69
9588423,5.0,1,Y,0.0,974.31
1372322,11.0,1,Y,0.0,974.13
7429476,10.0,1,Y,0.0,972.66
4552324,7.0,1,Y,8.0,972.28
5037410,4.0,1,Y,0.0,971.15
1931812,7.0,1,Y,11.0,970.64
6409982,12.0,1,Y,9.0,970.18
5578645,5.0,1,Y,0.0,969.61
5501705,9.0,1,Y,2.0,969.33
9067001,10.0,1,Y,0.0,968.97
7962791,8.0,1,Y,0.0,968.08
6869244,9.0,1,Y,11.0,966.62
2592645,10.0,1,Y,0.0,966.42
7404387,12.0,1,Y,13.0,964.47
7502320,5.0,1,Y,0.0,964.01
8844090,4.0,1,Y,10.0,963.9
1734180,11.0,1,Y,0.0,963.47
5690658,7.0,1,Y,11.0,962.38
2890812,1.0,1,Y,0.0,961.58
7758541,5.0,1,Y,0.0,960.82
6363485,9.0,1,Y,5.0,959.53
4703368,5.0,1,Y,18.0,958.73
2701961,4.0,1,Y,3.0,958.3
9415712,10.0,1,Y,1.0,958.12
1479895,8.0,1,Y,0.0,957.88
6874140,4.0,1,Y,0.0,957.76
6933758,3.0,1,Y,0.0,957.37
9988084,3.0,1,Y,0.0,957.25
3658126,12.0,1,Y,10.0,956.39
3651799,12.0,1,Y,0.0,956.01
8336032,3.0,1,Y,0.0,954.37
6454584,3.0,1,Y,16.0,953.63
8706127,10.0,1,Y,6.0,953.26
5104950,4.0,1,Y,0.0,952.49
4654669,3.0,1,Y,0.0,952.02
3937894,8.0,1,Y,0.0,951.63
5186147,7.0,1,Y,7.0,950.74
5435318,9.0,1,Y,0.0,950.24
3655134,4.0,1,Y,2.0,948.7
6805775,3.0,1,Y,3.0,948.3
8959209,1.0,1,Y,6.0,947.23
4218976,11.0,1,Y,0.0,944.75
9605295,12.0,1,Y,0.0,943.81
2568169,7.0,1,Y,12.0,943.57
5505069,11.0,1,Y,0.0,943.37
6938760,1.0,1,Y,13.0,942.47
3684512,6.0,1,Y,3.0,939.77
8611700,11.0,1,Y,0.0,939.56
2060663,6.0,1,Y,11.0,936.19
2347983,11.0,1,Y,0.0,935.93
5105222,11.0,1,Y,6.0,935.92
2025403,2.0,1,Y,0.0,935.35
2346908,12.0,1,Y,0.0,934.64
8022697,11.0,1,Y,0.0,934.06
7991183,11.0,1,Y,0.0,932.4
4182008,8.0,1,Y,15.0,930.13
6136382,11.0,1,Y,12.0,929.74
6714856,5.0,1,Y,0.0,928.18
1864127,10.0,1,Y,0.0,927.41
1632082,1.0,1,Y,0.0,926.67
4176628,3.0,1,Y,0.0,925.02
8676010,6.0,1,Y,0.0,924.74
1898738,5.0,1,Y,0.0,924.61
8509363,1.0,1,Y,3.0,924.42
3139783,10.0,1,Y,0.0,924.27
4306794,5.0,1,Y,5.0,923.9
1052873,12.0,1,Y,8.0,923.72
8803101,10.0,1,Y,0.0,923.47
8536116,7.0,1,Y,0.0,922.4
9040381,1.0,1,Y,0.0,919.67
3628984,11.0,1,Y,6.0,919.36
5131067,2.0,1,Y,0.0,918.27
6247908,2.0,1,Y,1.0,917.51
1481428,4.0,1,Y,3.0,917.49
1142152,9.0,1,Y,0.0,915.91
3479599,2.0,1,Y,11.0,913.59
1334676,11.0,1,Y,0.0,912.78
5671200,10.0,1,Y,3.0,912.07
