annual_income,high_education_ind,email_or_tel_available,address_change_ind,living_status,past_num_of_claims,policyholder_key
51517,1,1,0,Rent,0,4666
36478,1,1,1,Own,5,4667
43291,0,1,1,Own,0,4668
68708,1,1,0,Own,0,4669
30062,1,1,1,Rent,0,4670
69536,0,1,0,Own,3,4671
45985,1,0,1,Own,9,4672
44153,0,1,1,Rent,0,4673
55166,0,0,1,Own,0,4674
38705,1,1,1,Own,25,4675
31432,1,1,1,Own,5,4676
31130,1,1,1,Own,4,4677
69968,0,1,1,Own,7,4678
41733,0,0,1,Rent,12,4679
30015,0,0,1,Rent,6,4680
43528,0,1,1,Rent,0,4681
43758,1,0,0,Own,12,4682
37714,0,1,1,Rent,4,4683
35070,1,1,0,Rent,5,4684
52115,0,0,1,Rent,11,4685
49304,1,1,0,Rent,0,4686
40755,1,1,0,Own,0,4687
83973,0,1,1,Own,0,4688
65047,0,1,1,Own,3,4689
48080,1,1,0,Rent,11,4690
48873,1,1,0,Own,0,4691
77965,1,1,0,Rent,0,4692
40737,1,0,1,Rent,0,4693
32337,1,0,1,Rent,0,4694
51367,0,1,0,Own,0,4695
46922,0,1,0,Rent,5,4696
37404,1,1,0,Own,8,4697
63826,1,1,0,Rent,0,4698
65473,1,1,0,Own,0,4699
39861,1,0,0,Rent,0,4700
77276,0,1,0,Own,20,4701
30015,1,1,0,Own,9,4702
37189,1,1,1,Rent,0,4703
75338,1,0,0,Own,0,4704
43588,0,1,1,Own,0,4705
61064,0,0,0,Rent,0,4706
45922,1,1,0,Own,7,4707
40392,0,1,1,Own,5,4708
41277,1,1,0,Rent,0,4709
38714,0,1,1,Rent,0,4710
43002,1,1,1,Own,9,4711
110559,0,1,1,Own,0,4712
53168,1,1,1,Own,0,4713
50642,0,0,0,Own,10,4714
42846,1,1,0,Own,3,4715
90497,1,1,0,Own,7,4716
36955,0,0,1,Own,8,4717
39228,1,1,0,Own,0,4718
87504,0,1,0,Rent,0,4719
45137,1,1,1,Own,0,4720
99667,1,1,0,Rent,11,4721
48980,1,0,1,Own,0,4722
87525,1,0,1,Rent,1,4723
65522,1,1,1,Rent,0,4724
40194,1,1,0,Own,2,4725
35295,1,1,0,Own,0,4726
37353,1,0,1,Rent,0,4727
30015,0,0,1,Rent,3,4728
68471,0,1,1,Own,0,4729
67450,1,1,1,Own,3,4730
53182,1,1,1,Own,0,4731
39100,0,0,0,Own,21,4732
35336,1,1,0,Rent,1,4733
46164,0,1,0,Own,9,4734
55408,0,1,1,Rent,5,4735
59607,0,1,1,Own,6,4736
61345,0,1,0,Rent,3,4737
31310,1,1,1,Own,16,4738
102453,1,0,1,Rent,13,4739
56837,1,0,0,Own,0,4740
34656,1,1,1,Rent,13,4741
57108,1,0,0,Rent,0,4742
97083,1,0,1,Rent,12,4743
40098,1,0,1,Own,0,4744
41798,0,0,1,Own,0,4745
53274,1,0,1,Own,9,4746
86680,0,1,1,Own,10,4747
40955,1,1,1,Own,22,4748
65813,0,1,1,Rent,6,4749
53989,1,0,0,Own,0,4750
46744,1,1,0,Rent,0,4751
62772,1,0,0,Own,0,4752
34089,1,1,1,Rent,9,4753
96523,1,0,1,Own,0,4754
45820,1,1,1,Rent,22,4755
84390,1,0,0,Own,7,4756
30015,0,0,0,Own,17,4757
70924,1,1,1,Own,10,4758
35659,1,0,1,Rent,2,4759
43229,1,1,1,Rent,5,4760
106940,1,1,0,Own,0,4761
44268,1,1,1,Rent,0,4762
50596,1,0,1,Own,3,4763
111605,0,0,1,Rent,0,4764
33965,1,1,0,Own,15,4765
42250,1,1,1,Rent,2,4766
58924,1,1,1,Rent,1,4767
81795,1,1,1,Own,6,4768
65773,1,1,1,Rent,0,4769
62859,1,1,0,Own,0,4770
47480,1,1,0,Rent,1,4771
41122,1,1,0,Rent,0,4772
52261,1,1,0,Rent,0,4773
44231,1,1,0,Rent,8,4774
98123,1,1,0,Own,3,4775
37112,1,1,1,Rent,0,4776
35809,0,1,0,Own,10,4777
32022,1,1,0,Own,10,4778
124993,1,1,1,Own,5,4779
35618,1,1,0,Own,5,4780
40758,0,1,0,Rent,12,4781
31111,1,0,1,Own,10,4782
70799,0,1,0,Own,6,4783
42905,0,0,1,Own,1,4784
72248,1,1,1,Rent,15,4785
57731,1,1,1,Own,13,4786
62640,0,1,1,Own,0,4787
124993,0,0,1,Own,7,4788
77180,1,1,1,Rent,6,4789
106871,1,1,0,Own,4,4790
40350,0,1,1,Rent,0,4791
63223,0,1,1,Own,1,4792
49622,1,1,0,Own,0,4793
53328,1,0,1,Own,1,4794
81994,1,0,1,Rent,13,4795
48936,1,1,1,Own,3,4796
54572,1,1,1,Own,0,4797
61964,1,0,0,Rent,0,4798
39384,1,0,0,Own,7,4799
59746,1,0,1,Rent,10,4800
61876,1,1,0,Rent,5,4801
76898,1,1,1,Own,0,4802
66974,0,1,1,Rent,16,4803
42382,1,1,1,Own,0,4804
85264,0,1,1,Rent,15,4805
43437,1,0,0,Own,0,4806
105545,1,1,1,Rent,4,4807
39757,1,1,1,Rent,0,4808
40446,1,1,1,Rent,22,4809
48286,1,0,1,Rent,7,4810
40208,1,1,1,Rent,28,4811
66779,1,1,0,Own,0,4812
87328,1,1,1,Own,7,4813
30769,1,0,1,Own,12,4814
104390,0,1,1,Own,0,4815
100863,0,1,0,Own,0,4816
53752,1,1,1,Own,0,4817
71189,0,1,1,Own,0,4818
65895,1,0,1,Own,0,4819
60642,0,1,1,Rent,0,4820
61278,1,1,1,Own,4,4821
45335,1,1,0,Rent,0,4822
50881,1,1,0,Own,5,4823
68146,0,1,1,Rent,0,4824
98343,1,1,0,Own,3,4825
124993,1,0,0,Own,11,4826
90848,1,0,1,Rent,0,4827
75291,1,1,1,Own,0,4828
71946,0,0,0,Rent,0,4829
86879,1,1,1,Rent,9,4830
84450,1,0,1,Own,7,4831
35131,0,0,1,Own,11,4832
39070,0,0,1,Rent,0,4833
42321,0,0,0,Own,4,4834
95372,1,1,1,Rent,16,4835
93335,0,0,1,Own,7,4836
39084,1,1,1,Rent,0,4837
52212,0,0,1,Own,0,4838
34695,1,1,0,Rent,0,4839
36635,1,0,0,Own,1,4840
59589,0,1,0,Rent,0,4841
31849,1,1,1,Own,0,4842
41514,1,1,1,Own,0,4843
36731,1,1,1,Own,0,4844
55474,1,1,1,Rent,0,4845
45441,1,1,0,Rent,0,4846
30175,1,0,1,Own,1,4847
38481,1,0,1,Own,6,4848
100908,1,1,1,Own,0,4849
51088,1,0,1,Rent,0,4850
32898,0,1,1,Rent,5,4851
49811,1,1,1,Own,12,4852
35948,1,0,1,Own,7,4853
63644,0,1,1,Own,0,4854
63213,1,1,1,Own,0,4855
39626,1,1,1,Rent,0,4856
38621,1,1,1,Own,1,4857
41579,1,0,0,Own,0,4858
34755,0,0,1,Own,0,4859
89958,1,1,1,Own,2,4860
42281,1,0,1,Rent,6,4861
81636,1,1,1,Own,5,4862
30015,0,1,1,Own,22,4863
97388,0,1,1,Own,0,4864
108982,1,1,1,Own,0,4865
39190,1,0,1,Own,3,4866
76004,1,1,1,Own,0,4867
46162,0,1,1,Own,0,4868
47767,0,1,0,Rent,0,4869
30293,0,0,0,Own,11,4870
64677,1,1,0,Rent,0,4871
65409,0,1,1,Own,0,4872
33991,1,1,1,Own,9,4873
52417,1,1,1,Own,6,4874
30799,1,1,1,Own,0,4875
62965,0,1,0,Rent,4,4876
51315,0,1,0,Own,0,4877
35613,1,0,0,Rent,7,4878
83276,1,1,1,Rent,16,4879
31919,1,1,0,Rent,2,4880
49248,1,0,1,Own,0,4881
39152,0,1,0,Rent,2,4882
96086,1,1,0,Own,6,4883
71668,1,1,1,Own,0,4884
47834,1,1,1,Rent,10,4885
34023,1,1,1,Rent,0,4886
97160,1,1,0,Rent,0,4887
39748,0,1,0,Own,0,4888
60434,0,1,1,Own,1,4889
35549,0,1,1,Own,0,4890
38686,1,1,1,Own,9,4891
53542,0,1,0,Rent,3,4892
99434,1,1,0,Rent,0,4893
58464,1,1,1,Rent,0,4894
30745,1,1,1,Own,4,4895
81453,0,1,1,Own,1,4896
46027,1,1,1,Own,0,4897
40839,1,1,0,Own,0,4898
78147,1,1,1,Own,7,4899
60142,1,1,0,Rent,0,4900
68592,1,0,1,Own,5,4901
30031,1,1,0,Rent,0,4902
60987,1,1,1,Own,5,4903
32936,1,1,1,Own,0,4904
91570,1,0,1,Own,0,4905
48798,0,1,1,Own,0,4906
75323,1,1,1,Rent,0,4907
95041,1,1,0,Own,0,4908
35541,1,1,0,Own,0,4909
41824,0,1,1,Own,0,4910
68417,1,1,0,Own,4,4911
75176,1,1,0,Rent,0,4912
42807,1,1,1,Own,0,4913
37731,1,0,1,Rent,0,4914
46000,1,0,0,Rent,3,4915
63025,0,0,1,Own,0,4916
67803,1,0,0,Rent,0,4917
40128,1,1,1,Own,7,4918
99441,1,1,0,Rent,9,4919
38269,1,1,0,Rent,0,4920
89325,1,1,1,Own,8,4921
39012,0,0,1,Own,12,4922
83981,1,1,1,Own,18,4923
43014,1,0,0,Rent,0,4924
32157,1,1,1,Rent,12,4925
59364,1,1,1,Own,0,4926
83975,1,1,1,Own,15,4927
48613,1,0,1,Own,2,4928
47981,1,0,0,Own,9,4929
58026,1,0,0,Rent,0,4930
38811,1,1,0,Rent,0,4931
65741,1,0,1,Rent,0,4932
30279,0,1,0,Own,1,4933
64875,0,0,1,Rent,0,4934
101272,0,1,0,Own,0,4935
105893,0,1,1,Own,21,4936
36595,1,0,0,Rent,4,4937
33209,0,1,1,Rent,0,4938
49111,0,0,1,Rent,0,4939
39831,0,0,1,Own,7,4940
43042,1,1,1,Own,5,4941
45422,1,1,1,Rent,0,4942
85258,1,0,1,Own,0,4943
49560,1,0,1,Own,6,4944
48004,1,1,1,Rent,6,4945
74517,1,1,1,Rent,10,4946
35752,1,0,1,Rent,0,4947
47878,1,1,1,Rent,0,4948
35690,0,1,0,Own,0,4949
42803,1,0,0,Rent,0,4950
42666,1,1,0,Own,0,4951
82724,1,1,1,Own,0,4952
49310,1,1,1,Own,17,4953
33488,1,1,1,Rent,0,4954
66342,1,1,0,Rent,0,4955
45011,1,1,0,Rent,0,4956
77103,0,1,1,Own,0,4957
58204,0,1,0,Own,1,4958
76846,0,1,0,Rent,0,4959
43315,1,1,0,Own,0,4960
35023,1,0,1,Rent,2,4961
124993,1,1,1,Rent,7,4962
69218,1,0,0,Rent,5,4963
31074,1,1,1,Own,0,4964
30095,1,0,1,Rent,0,4965
76477,1,0,1,Own,28,4966
62135,1,1,0,Own,4,4967
72572,1,0,1,Own,4,4968
43001,0,0,1,Rent,21,4969
71051,1,1,0,Rent,0,4970
43605,1,1,0,Rent,0,4971
42837,1,1,1,Own,0,4972
86867,1,1,0,Own,8,4973
38566,1,1,0,Own,0,4974
85374,1,1,1,Own,10,4975
43858,1,1,0,Own,0,4976
37896,0,0,0,Rent,11,4977
40398,1,1,0,Own,9,4978
34273,0,1,1,Rent,0,4979
42911,0,1,0,Rent,10,4980
31859,1,1,1,Own,0,4981
30015,1,1,0,Rent,20,4982
51491,1,1,0,Rent,0,4983
40314,0,0,0,Rent,6,4984
103589,1,0,1,Rent,0,4985
78600,1,1,1,Rent,15,4986
38999,1,1,1,Rent,0,4987
101184,0,1,1,Rent,4,4988
86581,0,0,1,Rent,0,4989
51278,1,1,0,Rent,0,4990
84906,0,0,1,Own,0,4991
40616,1,0,0,Own,4,4992
53308,1,1,0,Own,3,4993
64508,1,1,0,Rent,0,4994
32527,1,0,0,Own,0,4995
33175,0,1,1,Rent,0,4996
34408,1,0,0,Own,0,4997
47151,1,0,0,Rent,7,4998
68588,1,1,1,Own,12,4999
66933,1,0,1,Own,0,5000
32979,1,1,1,Own,10,5001
49939,1,1,1,Rent,9,5002
42709,1,1,1,Own,0,5003
47645,1,1,1,Rent,0,5004
45390,0,1,1,Rent,0,5005
65548,1,1,0,Rent,1,5006
105274,1,1,1,Own,5,5007
30445,1,1,0,Rent,1,5008
40748,1,1,0,Own,0,5009
33859,1,1,0,Own,10,5010
49405,1,1,1,Own,0,5011
52996,0,1,0,Own,0,5012
57057,1,1,1,Rent,0,5013
73385,1,1,0,Rent,1,5014
41265,1,1,1,Rent,0,5015
57208,1,1,0,Own,9,5016
51422,1,1,1,Own,2,5017
83429,1,1,0,Own,7,5018
116752,1,1,1,Own,7,5019
45206,1,1,1,Own,8,5020
36827,0,0,1,Rent,0,5021
30015,1,0,1,Rent,9,5022
66155,0,1,1,Rent,4,5023
62194,1,1,0,Rent,0,5024
60725,1,1,1,Rent,0,5025
49915,1,1,0,Rent,0,5026
33612,1,1,0,Rent,0,5027
94354,0,1,1,Own,2,5028
40063,1,1,0,Own,2,5029
59235,1,0,0,Own,4,5030
122147,1,1,0,Rent,0,5031
36488,1,1,1,Rent,4,5032
94599,1,1,1,Rent,7,5033
40884,1,1,1,Own,0,5034
53642,0,0,0,Own,0,5035
54754,1,1,0,Own,0,5036
39564,1,0,1,Own,2,5037
30157,1,0,0,Own,11,5038
49966,1,1,1,Rent,0,5039
70867,1,1,0,Rent,0,5040
43393,1,0,1,Rent,17,5041
73119,1,0,0,Own,1,5042
65616,1,1,1,Own,0,5043
49000,1,1,1,Rent,12,5044
52660,1,1,0,Own,17,5045
65315,1,0,1,Own,3,5046
55662,1,1,0,Rent,0,5047
75315,1,1,0,Own,5,5048
64450,0,1,1,Rent,0,5049
51519,1,1,1,Rent,3,5050
37658,0,0,1,Rent,0,5051
39667,0,1,1,Own,11,5052
64923,0,0,1,Own,7,5053
58498,0,1,0,Own,3,5054
66199,1,1,0,Rent,1,5055
31625,0,1,0,Own,0,5056
43483,0,1,1,Rent,0,5057
43353,1,0,1,Own,0,5058
54678,0,1,0,Own,2,5059
33308,1,0,1,Own,3,5060
57638,1,0,1,Own,0,5061
84589,0,1,1,Own,7,5062
106238,1,0,0,Rent,0,5063
70988,1,1,1,Rent,8,5064
46281,0,0,1,Own,0,5065
71168,1,1,1,Rent,6,5066
97094,1,0,0,Rent,0,5067
57444,0,0,1,Own,3,5068
71471,0,0,0,Rent,0,5069
47988,0,1,1,Rent,0,5070
42286,1,0,0,Own,0,5071
44329,1,1,0,Rent,0,5072
39769,1,0,0,Rent,0,5073
40254,0,1,0,Own,0,5074
72117,0,1,1,Own,17,5075
109630,0,1,1,Own,6,5076
30015,1,0,0,Own,11,5077
57380,1,0,0,Own,0,5078
40109,0,0,1,Own,0,5079
32040,1,1,0,Own,0,5080
109118,1,1,0,Own,6,5081
53911,1,0,1,Rent,0,5082
91568,0,1,1,Own,6,5083
64770,0,1,1,Own,5,5084
70056,0,1,1,Rent,1,5085
34870,1,1,1,Own,0,5086
60794,1,0,0,Own,6,5087
59836,1,1,0,Own,0,5088
73926,0,1,0,Rent,4,5089
43696,1,0,0,Own,9,5090
38318,1,1,1,Rent,22,5091
92370,1,1,1,Own,0,5092
69575,0,0,0,Rent,0,5093
66359,1,1,0,Own,1,5094
37642,0,0,1,Rent,0,5095
78074,1,0,0,Rent,5,5096
54438,1,1,0,Own,0,5097
119356,1,1,1,Own,0,5098
33876,1,1,1,Own,2,5099
73134,1,1,1,Own,0,5100
35122,1,0,0,Own,0,5101
32890,1,0,1,Rent,0,5102
52420,1,0,1,Rent,0,5103
35422,0,1,1,Own,8,5104
64910,1,1,0,Own,7,5105
43959,1,1,0,Own,0,5106
33638,1,1,1,Own,0,5107
50216,0,0,0,Own,0,5108
65651,1,1,1,Own,16,5109
122156,1,1,1,Own,15,5110
56168,1,0,1,Rent,4,5111
73191,1,0,1,Own,6,5112
37668,1,1,0,Own,5,5113
79673,1,0,0,Own,0,5114
38177,1,1,1,Own,0,5115
30402,0,1,1,Own,11,5116
58085,1,1,0,Rent,0,5117
67787,1,0,1,Rent,0,5118
83147,1,0,0,Own,2,5119
73125,0,1,1,Own,0,5120
100115,0,0,0,Own,0,5121
35314,0,0,1,Rent,0,5122
37020,1,0,1,Own,0,5123
61388,1,1,1,Rent,6,5124
38141,1,1,1,Own,9,5125
42027,1,1,0,Own,0,5126
45769,1,0,1,Rent,0,5127
33230,1,1,1,Rent,9,5128
60608,1,0,0,Own,0,5129
48568,1,1,0,Rent,3,5130
124993,1,0,1,Own,26,5131
53655,0,0,1,Rent,12,5132
46358,1,1,1,Own,0,5133
111681,0,1,0,Own,7,5134
85745,1,1,0,Own,8,5135
36751,0,1,0,Rent,12,5136
74735,1,1,0,Rent,0,5137
51358,1,0,1,Rent,0,5138
85622,0,1,1,Rent,0,5139
55641,0,1,0,Own,0,5140
50598,0,1,0,Own,2,5141
31517,1,1,1,Own,24,5142
54305,0,1,0,Rent,10,5143
88539,1,1,1,Own,0,5144
68837,0,1,1,Rent,0,5145
53629,0,1,1,Rent,1,5146
35503,1,1,1,Own,0,5147
30983,1,1,1,Rent,1,5148
33451,1,0,0,Own,0,5149
35942,1,1,1,Rent,11,5150
34116,1,1,0,Rent,0,5151
59994,1,1,1,Own,20,5152
72221,0,1,0,Rent,4,5153
48240,1,1,0,Own,0,5154
51694,0,1,0,Rent,0,5155
39505,1,1,1,Rent,13,5156
50712,1,0,1,Rent,0,5157
94586,0,0,0,Rent,0,5158
51816,0,1,1,Own,0,5159
42898,0,1,1,Rent,10,5160
40509,1,1,1,Rent,3,5161
42033,1,1,0,Own,4,5162
30798,0,1,1,Own,0,5163
38173,1,0,0,Own,0,5164
63202,1,1,0,Rent,0,5165
111329,0,1,1,Own,0,5166
109971,1,1,1,Own,0,5167
35317,1,1,0,Own,0,5168
68233,1,1,1,Rent,13,5169
74704,1,0,1,Rent,0,5170
38543,1,1,0,Rent,8,5171
39545,1,1,0,Own,0,5172
54386,1,1,0,Own,0,5173
49505,1,0,1,Rent,4,5174
46555,1,1,0,Rent,0,5175
53311,1,1,0,Own,0,5176
53856,1,1,1,Own,4,5177
84819,1,0,1,Rent,0,5178
32633,1,1,0,Own,25,5179
39335,1,0,1,Rent,0,5180
34947,1,0,1,Own,0,5181
45727,1,1,1,Own,22,5182
65766,1,1,1,Rent,5,5183
59434,1,1,1,Own,0,5184
40319,1,1,1,Rent,0,5185
50196,1,1,1,Rent,0,5186
52490,1,1,0,Own,0,5187
30015,1,0,1,Own,22,5188
56084,1,1,0,Own,3,5189
67901,1,1,0,Own,12,5190
60223,0,0,1,Own,22,5191
32007,0,1,0,Rent,5,5192
73484,1,1,1,Rent,0,5193
65493,1,1,1,Own,14,5194
65878,1,1,1,Own,0,5195
32094,1,1,0,Rent,6,5196
30023,1,0,0,Own,0,5197
105028,1,1,1,Rent,8,5198
65452,0,1,1,Rent,0,5199
35754,1,0,0,Rent,4,5200
67068,1,1,1,Rent,0,5201
54346,0,1,0,Own,0,5202
32160,1,1,1,Rent,0,5203
54438,1,0,1,Own,0,5204
49696,1,1,1,Own,2,5205
75379,0,1,0,Own,0,5206
47119,1,0,1,Own,8,5207
39820,0,0,1,Rent,0,5208
48455,1,1,0,Own,6,5209
76836,1,0,1,Own,0,5210
61084,0,1,0,Own,0,5211
93152,1,1,0,Rent,2,5212
55077,1,1,1,Own,0,5213
31755,1,1,0,Rent,9,5214
32430,1,1,0,Rent,0,5215
57048,1,0,1,Own,7,5216
41522,1,0,1,Own,0,5217
55599,0,0,1,Rent,0,5218
100133,0,0,1,Rent,0,5219
56454,0,1,0,Own,0,5220
30015,0,0,1,Own,17,5221
90752,1,0,0,Rent,7,5222
51489,0,0,1,Own,0,5223
38843,1,0,1,Rent,14,5224
50489,1,1,0,Own,4,5225
51814,1,1,0,Own,5,5226
30984,1,0,1,Rent,0,5227
54930,0,1,0,Own,0,5228
54049,0,1,1,Rent,13,5229
45724,0,0,0,Rent,0,5230
68911,0,1,1,Rent,12,5231
38405,0,0,1,Rent,15,5232
119087,0,0,1,Own,0,5233
47404,1,0,0,Own,15,5234
58444,1,1,1,Own,2,5235
34187,1,1,0,Own,0,5236
50464,1,1,0,Own,0,5237
30015,1,0,1,Own,8,5238
38690,1,1,0,Rent,0,5239
90537,1,0,0,Own,3,5240
91253,1,1,1,Own,0,5241
53559,1,1,0,Own,0,5242
40190,1,0,1,Rent,0,5243
34450,1,1,0,Own,14,5244
57311,1,1,0,Rent,0,5245
39411,1,1,0,Rent,0,5246
85713,1,0,0,Own,0,5247
73099,0,1,1,Rent,6,5248
36481,0,0,1,Own,0,5249
31650,1,0,1,Own,3,5250
60256,0,1,0,Rent,0,5251
40728,1,1,1,Rent,0,5252
45262,1,0,1,Own,7,5253
51942,1,1,1,Own,13,5254
120500,0,1,1,Own,0,5255
69639,0,1,1,Rent,0,5256
49548,1,0,1,Rent,0,5257
40778,0,0,1,Own,7,5258
61252,0,1,1,Own,0,5259
54563,0,0,0,Own,0,5260
57933,1,1,1,Own,0,5261
56988,1,1,0,Rent,0,5262
49815,0,1,1,Rent,0,5263
40609,1,1,1,Rent,1,5264
60324,1,1,1,Own,7,5265
69456,1,1,1,Own,8,5266
32250,0,0,0,Own,0,5267
30785,0,1,1,Rent,0,5268
52397,1,0,0,Own,0,5269
83086,1,0,1,Rent,0,5270
39304,1,1,1,Own,0,5271
46267,0,1,0,Rent,0,5272
69210,1,1,0,Own,8,5273
31823,1,1,1,Rent,14,5274
73195,0,0,1,Own,0,5275
59079,1,0,1,Own,3,5276
124993,1,0,1,Own,3,5277
40379,1,1,1,Rent,0,5278
39423,1,1,1,Own,0,5279
42205,0,1,1,Own,0,5280
47669,1,0,0,Own,0,5281
76752,1,0,1,Own,13,5282
41214,1,1,1,Own,0,5283
47207,0,0,0,Own,0,5284
74856,0,1,1,Own,0,5285
40824,1,0,1,Own,0,5286
39738,0,1,1,Own,32,5287
120261,1,1,0,Rent,3,5288
51427,1,1,1,Own,0,5289
36289,1,1,1,Own,0,5290
78103,1,1,1,Own,1,5291
36394,0,1,0,Own,0,5292
105151,1,1,1,Own,7,5293
49217,1,1,1,Rent,0,5294
75329,1,1,1,Rent,12,5295
33729,1,1,0,Own,9,5296
44953,0,1,1,Rent,0,5297
33904,1,1,0,Own,0,5298
40772,1,0,0,Own,0,5299
42797,0,1,0,Own,0,5300
99692,0,1,1,Own,1,5301
47460,1,1,1,Rent,7,5302
30637,1,1,0,Rent,9,5303
77082,0,1,1,Own,9,5304
36714,1,1,1,Rent,13,5305
63958,1,1,1,Rent,0,5306
60282,1,0,1,Rent,1,5307
39484,1,0,1,Rent,8,5308
83903,0,1,0,Own,9,5309
57296,1,1,1,Own,11,5310
94055,0,1,1,Rent,8,5311
54159,0,1,0,Own,0,5312
49266,1,1,0,Own,0,5313
75043,1,1,1,Rent,0,5314
121297,0,0,1,Own,0,5315
124993,0,1,1,Rent,13,5316
52692,0,1,1,Rent,24,5317
76512,1,1,0,Own,15,5318
56617,1,1,1,Rent,0,5319
59419,1,1,1,Own,1,5320
34497,0,0,1,Own,0,5321
124261,1,0,1,Own,11,5322
36814,1,1,1,Own,0,5323
48320,1,0,1,Own,10,5324
51250,0,0,1,Rent,4,5325
42992,0,0,1,Own,2,5326
38256,1,0,1,Rent,0,5327
73042,1,1,0,Own,9,5328
60845,1,1,1,Own,0,5329
55263,1,1,0,Rent,0,5330
79094,1,1,1,Own,0,5331
45701,0,1,1,Own,6,5332
34625,1,1,1,Own,0,5333
46109,0,1,1,Rent,0,5334
86974,0,1,1,Rent,0,5335
43516,1,1,0,Rent,0,5336
54450,0,1,0,Rent,19,5337
52143,1,0,0,Own,8,5338
61747,1,1,0,Own,0,5339
43931,1,0,1,Own,0,5340
72580,0,1,0,Rent,0,5341
52525,1,0,0,Rent,0,5342
100354,1,1,0,Own,9,5343
59021,1,0,1,Rent,5,5344
77728,1,1,1,Own,2,5345
85471,1,1,1,Own,9,5346
31027,1,0,1,Rent,2,5347
50174,0,0,0,Own,0,5348
41753,1,1,1,Own,0,5349
41961,1,1,0,Own,0,5350
41585,0,1,1,Own,10,5351
91865,1,0,1,Rent,6,5352
57138,1,1,1,Own,27,5353
36414,1,1,0,Rent,0,5354
47431,1,0,1,Rent,0,5355
112003,0,0,0,Rent,1,5356
44360,1,1,1,Rent,0,5357
41053,1,1,1,Rent,9,5358
65872,1,1,1,Rent,0,5359
47892,1,0,0,Rent,0,5360
30015,1,1,1,Own,16,5361
44362,1,0,0,Own,2,5362
43958,1,1,1,Own,25,5363
35811,1,1,0,Own,6,5364
70808,1,1,1,Own,0,5365
88858,1,1,1,Own,3,5366
44654,1,0,0,Rent,0,5367
32136,1,1,1,Own,0,5368
62793,1,1,0,Rent,19,5369
31008,1,1,1,Own,2,5370
34416,1,1,1,Own,0,5371
83266,1,1,0,Rent,5,5372
66860,0,0,0,Rent,0,5373
36219,1,1,0,Rent,14,5374
116037,1,0,1,Rent,3,5375
30354,1,1,1,Rent,22,5376
87786,0,0,0,Rent,7,5377
50059,1,0,1,Own,0,5378
33622,1,0,1,Own,0,5379
46468,1,1,0,Rent,0,5380
58023,1,1,0,Own,0,5381
56665,0,1,1,Own,0,5382
37966,1,1,0,Own,7,5383
109878,1,1,1,Rent,0,5384
50957,1,1,0,Own,7,5385
33003,0,0,1,Rent,0,5386
53843,0,1,1,Own,4,5387
36863,0,1,0,Rent,0,5388
39078,0,1,0,Rent,1,5389
73711,0,0,1,Own,0,5390
65670,1,0,1,Own,10,5391
41846,1,1,1,Own,0,5392
41687,1,0,1,Own,0,5393
112902,1,1,1,Rent,8,5394
63904,0,1,0,Rent,1,5395
45260,1,0,1,Own,8,5396
66197,1,0,1,Rent,14,5397
61074,0,1,0,Rent,1,5398
30128,0,1,0,Rent,1,5399
33470,1,1,0,Rent,9,5400
44458,1,1,0,Own,0,5401
43779,1,0,1,Own,19,5402
37099,0,0,1,Rent,0,5403
40767,1,0,0,Own,0,5404
41539,1,1,0,Own,2,5405
42663,1,1,0,Rent,17,5406
44060,0,0,1,Own,0,5407
68287,1,1,1,Rent,0,5408
64027,1,0,1,Rent,0,5409
72365,1,1,1,Own,5,5410
32821,0,1,1,Rent,13,5411
49731,0,0,0,Rent,0,5412
43841,1,0,1,Rent,0,5413
124993,1,1,0,Rent,5,5414
34339,0,0,1,Own,7,5415
34557,0,1,0,Rent,0,5416
65809,0,1,1,Own,17,5417
106075,1,0,1,Rent,0,5418
85059,1,0,1,Rent,0,5419
50407,0,0,0,Rent,0,5420
37789,1,0,1,Rent,8,5421
65555,1,1,1,Rent,13,5422
49366,1,1,1,Rent,1,5423
50330,1,0,1,Own,14,5424
41401,0,1,1,Rent,0,5425
99859,1,0,1,Own,0,5426
62846,1,1,1,Own,14,5427
46579,0,0,1,Own,0,5428
46806,0,1,0,Rent,0,5429
36428,0,0,1,Rent,9,5430
48620,0,0,1,Own,0,5431
55521,1,1,1,Own,8,5432
59367,0,0,1,Rent,0,5433
93631,1,0,1,Rent,6,5434
45029,1,1,0,Rent,0,5435
59054,0,1,0,Own,2,5436
83285,1,1,0,Rent,0,5437
55952,1,1,1,Own,10,5438
30070,0,1,1,Rent,11,5439
30053,1,0,1,Own,0,5440
119913,1,0,1,Own,0,5441
97265,0,0,1,Own,0,5442
86387,1,1,0,Rent,8,5443
59721,1,1,0,Own,0,5444
67455,0,1,1,Rent,10,5445
50143,0,0,1,Rent,0,5446
49279,1,0,1,Own,0,5447
86065,0,1,0,Own,1,5448
103073,1,1,1,Rent,13,5449
53864,1,1,1,Own,0,5450
36007,0,0,0,Rent,0,5451
34592,1,1,0,Own,15,5452
38196,1,1,0,Rent,3,5453
31001,1,1,1,Rent,0,5454
78034,1,1,1,Own,0,5455
67409,1,1,0,Rent,0,5456
41967,1,1,1,Rent,15,5457
41030,1,1,0,Own,0,5458
43162,1,1,1,Rent,8,5459
58570,0,0,1,Own,3,5460
124993,0,1,1,Own,13,5461
98947,0,1,1,Rent,0,5462
68002,1,1,1,Own,0,5463
48528,1,0,0,Own,0,5464
61853,1,1,1,Own,0,5465
