vehicle_made_year,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,vehicle_mileage,vehicle_key
2026,Large,25108.70481,silver,14045.59727,75862,4992
2027,Compact,15000,white,41655.89212,70186,4993
2025,Medium,26909.58601,white,26180.08363,105924,4994
2014,Medium,42537.00461,gray,18092.52811,69071,4995
2024,Medium,38930.04393,black,20600.95865,64836,4996
2014,Compact,64312.77042,red,18397.44352,49551,4997
2022,Medium,30779.08838,red,34595.63811,129443,4998
2026,Large,15000,white,13335.33382,118574,4999
2027,Large,15000,black,24049.66144,97525,5000
2023,Medium,25426.01263,blue,29489.34845,33110,5001
2025,Compact,19438.69845,gray,21335.35357,21294,5002
2027,Compact,15000,silver,46287.86951,96931,5003
2024,Compact,18325.36919,other,16515.16155,37026,5004
2027,Medium,15000,blue,29526.57171,52101,5005
2025,Large,40396.24916,black,44306.87734,129593,5006
2022,Compact,44512.65735,white,53261.55711,96559,5007
2017,Compact,15000,other,15393.23312,69478,5008
2022,Medium,15000,black,14537.07573,76915,5009
2027,Medium,26402.94348,blue,32699.47117,76410,5010
2022,Large,15000,gray,14128.84119,119012,5011
2026,Compact,15000,white,10902.25624,127397,5012
2024,Compact,15000,other,45600.99873,75052,5013
2023,Medium,18248.82774,gray,22700.61342,68076,5014
2024,Compact,96904.01651,red,27748.64282,92353,5015
2017,Large,27759.1963,red,30875.87853,109645,5016
2022,Compact,51576.45774,red,13136.47712,71343,5017
2025,Large,15000,red,20703.48552,102130,5018
2027,Medium,15000,other,12339.96548,121196,5019
2025,Medium,15000,other,35272.05981,91448,5020
2027,Medium,39788.54296,gray,27364.93143,134816,5021
2021,Large,15000,black,47064.45519,70007,5022
2018,Medium,22622.32416,black,25862.38199,37054,5023
2017,Large,15000,silver,16708.30918,159208,5024
2020,Medium,34306.51162,gray,11927.12856,89834,5025
2023,Compact,31377.34597,red,29284.35228,55380,5026
2018,Large,67704.66261,silver,18967.02436,44444,5027
2027,Compact,23265.16874,gray,23750.78183,82538,5028
2027,Large,46824.15457,other,40151.28074,49111,5029
2021,Compact,32618.50993,blue,8326.319087,94293,5030
2022,Compact,15000,blue,19913.60944,121908,5031
2022,Compact,16621.01114,gray,25975.62853,93340,5032
2027,Large,15000,red,46046.47593,122264,5033
2022,Large,15000,blue,10508.69036,98705,5034
2022,Compact,15000,red,26353.985,99798,5035
2027,Large,60580.55249,other,5452.482312,68780,5036
2022,Medium,42310.98826,red,60278.45062,148415,5037
2017,Large,90046.40784,gray,26731.8081,86728,5038
2024,Medium,64876.74477,silver,33750.65411,95417,5039
2023,Medium,15000,silver,13346.63475,40930,5040
2016,Medium,64801.7131,black,7280.195831,64896,5041
2024,Compact,15000,blue,33477.19052,101898,5042
2027,Compact,15000,gray,17817.94354,95928,5043
2022,Compact,29486.68903,black,38016.74618,112175,5044
2015,Medium,15000,silver,9487.376867,91828,5045
2016,Compact,15000,silver,24329.66231,81489,5046
2026,Large,64502.27966,red,40851.42942,72854,5047
2023,Compact,15000,white,35935.70174,73762,5048
2017,Medium,15000,black,16001.20185,109373,5049
2026,Compact,18598.44097,other,18859.58729,95603,5050
2024,Large,15000,other,22959.69883,104001,5051
2024,Compact,15000,white,48656.83904,117687,5052
2025,Medium,34959.28359,other,11350.07426,51818,5053
2027,Large,15000,black,23328.34904,43834,5054
2022,Medium,15000,other,36526.19442,95421,5055
2025,Medium,55018.06697,blue,13973.58825,52805,5056
2023,Medium,15000,other,20846.64481,38227,5057
2027,Large,43047.235,white,21336.63679,96470,5058
2021,Compact,15000,red,12188.11081,95488,5059
2027,Large,18989.19196,black,18815.70237,91432,5060
2026,Large,15000,other,11239.62902,79635,5061
2022,Large,15000,white,19771.42346,66866,5062
2021,Compact,28390.32101,white,26321.9555,74907,5063
2022,Medium,15000,silver,8299.701181,64624,5064
2021,Large,56278.37031,silver,22463.10377,95268,5065
2024,Large,26713.36797,black,9407.174452,104199,5066
2020,Medium,15000,black,9722.854193,95504,5067
2025,Compact,15000,other,41365.44142,85840,5068
2023,Compact,29486.68903,black,17019.3675,125433,5069
2025,Medium,15000,silver,21574.17692,54396,5070
2023,Medium,29143.00483,gray,20518.12156,58541,5071
2023,Medium,15000,blue,24987.25155,91029,5072
2023,Large,92625.38433,silver,6251.537384,500,5073
2025,Medium,22006.066,blue,33248.55436,84212,5074
2027,Medium,36533.43083,white,25550.3686,43339,5075
2007,Compact,39047.43774,red,18399.47682,90267,5076
2022,Large,19142.73121,gray,30647.83927,24591,5077
2025,Large,15000,silver,18725.17956,54215,5078
2024,Compact,68945.81808,gray,18503.6907,69577,5079
2024,Compact,15000,blue,35029.24326,88649,5080
2026,Compact,15826.67232,gray,43758.31633,123350,5081
2008,Large,15000,red,20389.55545,108777,5082
2025,Large,62225.3898,blue,13018.07776,55483,5083
2026,Large,15000,red,18100.95954,65652,5084
2018,Compact,15000,black,21319.94588,41492,5085
2027,Large,42053.24793,silver,30780.29838,100275,5086
2025,Compact,36984.6585,gray,36141.60973,100989,5087
2021,Medium,15000,other,45329.4313,62927,5088
2027,Medium,50629.4547,silver,9928.29482,48960,5089
2027,Medium,32997.31131,gray,24734.22136,118590,5090
2012,Large,29369.63785,white,38637.23452,48441,5091
2025,Compact,40650.99522,blue,17467.42629,91862,5092
2027,Large,34189.85052,silver,22851.21668,83178,5093
2025,Compact,16945.24167,blue,16697.03543,89462,5094
2026,Compact,35618.03189,other,7582.439867,119656,5095
2025,Large,43565.68987,gray,42204.71992,114917,5096
2023,Medium,39680.95727,red,7092.162896,73350,5097
2024,Medium,32536.90218,black,24932.76018,21072,5098
2025,Medium,15000,other,18326.70216,48249,5099
2025,Compact,62677.35627,other,22848.57389,59123,5100
2021,Compact,15000,red,53606.25463,62536,5101
2018,Compact,15000,silver,30472.18096,101180,5102
2026,Large,35796.79374,red,25297.37476,73360,5103
2027,Medium,15000,white,7727.625126,76151,5104
2023,Medium,25492.59277,silver,18068.6802,100218,5105
2019,Compact,27755.13915,silver,16375.19026,96642,5106
2019,Medium,15000,white,25772.21079,58717,5107
2026,Large,15000,blue,13913.61,39293,5108
2023,Medium,15000,gray,19956.83793,72107,5109
2025,Medium,22911.49693,blue,10979.81037,90462,5110
2022,Large,20244.2317,white,27438.29872,57489,5111
2024,Large,33514.86189,gray,15608.00646,119607,5112
2017,Medium,38441.4054,silver,48897.80874,59918,5113
2024,Medium,15000,silver,12562.16948,99477,5114
2025,Medium,15000,black,14914.35456,103076,5115
2012,Medium,77974.85868,other,26727.92798,75115,5116
2027,Large,19432.25542,white,13636.1583,56981,5117
2022,Medium,15000,gray,33584.58354,79065,5118
2024,Large,68017.94923,black,14113.09079,108152,5119
2025,Compact,26742.60483,black,30747.78962,99557,5120
2027,Large,21631.88201,red,39875.05038,109035,5121
2023,Compact,15000,white,16284.75246,55568,5122
2025,Medium,56492.75626,blue,22702.13706,50457,5123
2009,Compact,34263.7809,silver,15869.19667,69133,5124
2027,Compact,32536.90218,blue,17157.98453,88561,5125
2025,Large,27097.56426,black,26522.87535,52602,5126
2022,Compact,44829.45695,other,16260.04413,119901,5127
2022,Compact,15000,black,19676.47428,108161,5128
2027,Medium,15000,silver,41720.31416,88439,5129
2024,Compact,15000,gray,11895.54815,70309,5130
2025,Medium,53656.06489,gray,32725.32964,125732,5131
2008,Compact,63286.50781,blue,21692.72831,97701,5132
2018,Medium,48946.21355,blue,4933.992553,69519,5133
2025,Compact,15000,blue,32796.37955,89245,5134
2019,Compact,63168.18877,blue,10837.54293,75999,5135
2027,Large,15000,silver,53606.25463,124229,5136
2027,Compact,52409.95213,silver,26525.59399,56143,5137
2023,Large,28909.73051,red,11373.40409,95828,5138
2022,Medium,33363.92465,white,22672.07766,86104,5139
2019,Compact,60192.12869,white,9370.048049,53463,5140
2019,Medium,17261.40692,red,29247.11829,500,5141
2027,Large,46786.10861,gray,42118.9156,53803,5142
2026,Large,42876.51697,white,26351.19815,103153,5143
2026,Compact,15000,blue,13379.46739,107510,5144
2023,Compact,37459.13256,gray,18453.91744,42695,5145
2019,Medium,28296.73317,gray,30117.41863,83845,5146
2022,Medium,59319.48048,white,21431.95079,69561,5147
2024,Medium,46224.13943,other,10267.5008,67747,5148
2026,Large,60224.51253,blue,19933.68724,62884,5149
2025,Medium,66247.32978,gray,15955.07703,81279,5150
2022,Compact,58294.25081,blue,20410.65244,47322,5151
2025,Medium,50121.98501,black,32374.06054,117005,5152
2027,Large,15000,blue,15483.04248,121772,5153
2026,Medium,15000,blue,19720.7493,94283,5154
2026,Medium,70259.94665,white,7612.477104,56425,5155
2019,Large,15000,blue,30493.45547,68996,5156
2025,Compact,15000,red,13706.03528,54953,5157
2022,Medium,15000,white,34930.73624,100150,5158
2027,Medium,53797.42885,blue,26042.08443,65675,5159
2024,Compact,38687.11291,silver,9132.79542,64275,5160
2022,Large,32205.77426,gray,39514.43141,73056,5161
2024,Compact,15000,blue,35983.5631,58170,5162
2021,Large,15000,gray,9294.554735,44973,5163
2021,Large,72320.55961,silver,18237.5104,71719,5164
2024,Medium,15000,white,18262.64797,114064,5165
2024,Medium,28533.84663,white,10676.23426,106102,5166
2027,Compact,45247.31609,silver,18855.67536,100001,5167
2020,Compact,66736.67895,black,24065.9568,126083,5168
2025,Compact,58199.57186,black,17918.70078,20687,5169
2025,Compact,44338.61549,white,20378.53203,75496,5170
2014,Compact,15000,blue,16871.04223,78205,5171
2016,Medium,15000,blue,16454.55917,51269,5172
2019,Large,16883.12184,white,15600.68144,22534,5173
2021,Medium,38089.10835,silver,48499.92016,39232,5174
2016,Compact,15000,red,10307.02595,86305,5175
2020,Compact,15000,gray,8620.245911,111788,5176
2024,Compact,63451.47095,blue,17480.18971,54088,5177
2025,Medium,38976.67147,blue,29455.85628,71358,5178
2024,Compact,68982.57852,other,14978.61675,102159,5179
2024,Large,15000,gray,34144.50751,42129,5180
2018,Compact,28893.92761,red,19733.26414,500,5181
2019,Medium,15000,other,31834.6488,102378,5182
2026,Medium,33893.86266,other,17164.77651,116439,5183
2023,Medium,15000,white,35258.96234,72169,5184
2012,Medium,15000,gray,6966.77035,71646,5185
2017,Large,43920.35917,other,28043.11956,63679,5186
2017,Large,52790.36266,gray,31270.72725,19822,5187
2022,Large,15000,white,25585.5291,54583,5188
2023,Compact,78513.54984,white,25258.87507,137115,5189
2023,Large,15000,red,15716.81545,104355,5190
2023,Compact,48912.82446,silver,15608.00646,84852,5191
2013,Compact,28412.7876,silver,11855.09782,95109,5192
2022,Large,55681.85829,silver,20170.53054,57399,5193
2022,Large,37877.16336,blue,11943.63419,99367,5194
2025,Medium,16061.68993,white,9273.412415,117221,5195
2027,Medium,30386.40239,gray,70120.26154,80256,5196
2023,Compact,60328.86638,gray,21314.92366,74337,5197
2025,Medium,53453.99365,silver,50732.20098,44116,5198
2024,Compact,15000,blue,30057.66318,143820,5199
2027,Large,28806.1813,other,5779.549193,80934,5200
2019,Compact,68464.29693,blue,18245.29265,83156,5201
2025,Medium,15000,silver,22145.48222,70297,5202
2026,Large,73934.27057,white,77443.36587,66098,5203
2027,Medium,15000,gray,22086.07874,76474,5204
2022,Compact,42556.98413,black,29741.3981,97993,5205
2021,Large,15000,blue,14705.07705,91396,5206
2024,Large,29046.33936,black,13586.08867,79601,5207
2026,Large,78475.77787,white,24958.6265,85177,5208
2025,Medium,20192.07736,silver,21374.33583,80740,5209
2026,Large,63628.46625,silver,12189.77071,32710,5210
2024,Medium,31610.97313,blue,35391.94851,134904,5211
2021,Medium,16841.40264,silver,21709.41416,29548,5212
2027,Large,38110.40639,white,28958.05081,110143,5213
2022,Large,15000,gray,25478.25981,90545,5214
2016,Compact,23987.92233,gray,26935.00725,55729,5215
2023,Medium,15000,gray,50394.4651,91672,5216
2025,Medium,15000,blue,30800.63852,56642,5217
2026,Large,15000,other,20092.28875,93879,5218
2026,Large,15000,blue,22653.38161,81608,5219
2016,Large,58369.89604,black,31813.34946,84988,5220
2026,Compact,38594.54685,red,13762.2178,139390,5221
2026,Large,15000,other,43060.1604,69272,5222
2024,Large,15000,blue,8937.972745,97331,5223
2024,Medium,28860.22401,gray,27321.06761,59275,5224
2023,Large,104361.0971,black,32436.95134,86533,5225
2024,Compact,15000,white,18626.544,85790,5226
2023,Compact,26635.79613,other,40395.11622,77904,5227
2027,Compact,33307.71527,red,26069.23541,75749,5228
2013,Compact,20216.2708,red,3741.389754,29777,5229
2025,Large,55376.26244,blue,18099.87155,75617,5230
2022,Compact,15000,other,12346.37951,76408,5231
2018,Large,15000,black,15119.29085,108563,5232
2020,Compact,15000,white,19650.47054,49127,5233
2023,Compact,56935.57878,red,7068.942662,80424,5234
2023,Medium,95215.93876,blue,40261.7701,51784,5235
2017,Medium,34248.62937,other,22027.35696,89533,5236
2021,Large,51381.55565,silver,27731.36617,119927,5237
2022,Medium,81992.54157,white,20179.20543,61735,5238
2021,Compact,42776.17348,gray,37443.1937,11256,5239
2016,Medium,21235.12434,other,26381.5919,82952,5240
2024,Medium,15000,silver,62815.00899,13020,5241
2026,Large,18786.69889,silver,6347.918292,82661,5242
2023,Compact,51132.12102,black,17706.13629,67123,5243
2019,Medium,15000,gray,25271.26036,27679,5244
2022,Compact,15000,white,11121.74757,67048,5245
2024,Compact,15537.08781,black,25643.47276,84419,5246
2024,Compact,15000,white,16808.62504,36981,5247
2023,Compact,42164.25048,silver,28507.73283,83656,5248
2025,Large,43805.21583,silver,30085.13784,70643,5249
2019,Medium,59168.79782,other,25346.46192,89623,5250
2022,Large,15000,white,22732.23976,103218,5251
2016,Compact,23975.23263,gray,49215.34999,33040,5252
2026,Compact,28389.03441,other,12210.09585,83139,5253
2023,Compact,15000,gray,29048.53517,80656,5254
2023,Compact,35618.03189,black,14323.83662,47047,5255
2025,Large,39998.67509,gray,30062.66911,70142,5256
2026,Large,44884.41455,blue,22640.78045,70489,5257
2013,Compact,38532.87117,blue,39415.45109,63586,5258
2009,Large,81079.06465,black,25130.04313,65852,5259
2021,Compact,15000,silver,54232.44442,92867,5260
2025,Compact,46857.63351,black,32921.42621,112390,5261
2020,Medium,15000,white,30942.79614,58166,5262
2023,Medium,15000,blue,30343.71167,47730,5263
2025,Large,15000,white,20241.73772,42029,5264
2027,Large,67175.33271,blue,16512.5696,60247,5265
2024,Compact,73940.30229,silver,28532.79962,76352,5266
2022,Medium,15000,other,6993.936624,110359,5267
2026,Large,15000,red,12547.13813,120457,5268
2025,Compact,33490.5918,other,33250.11568,48491,5269
2024,Large,48228.12224,black,8526.156283,103740,5270
2026,Compact,26825.9428,black,38454.30108,52372,5271
2023,Medium,15000,red,23864.27077,119995,5272
2025,Large,15000,black,12019.18821,96108,5273
2020,Medium,32950.16844,black,21260.75411,84343,5274
2027,Compact,15000,silver,27280.37508,121550,5275
2024,Compact,15000,other,13310.08215,83624,5276
2020,Large,51026.735,red,6497.397183,45834,5277
2023,Compact,33333.76678,other,19701.51577,61395,5278
2017,Large,37570.62068,black,11034.69941,103628,5279
2023,Large,15000,silver,45288.77167,76053,5280
2013,Medium,54854.22693,white,18284.04319,52302,5281
2023,Medium,15000,blue,15424.47649,93468,5282
2018,Compact,15000,red,25586.01567,72960,5283
2024,Compact,15000,black,30019.23087,110076,5284
2020,Large,15000,other,19351.76159,69464,5285
2020,Large,15000,gray,48773.23637,80479,5286
2017,Compact,73060.18616,red,26027.80896,87038,5287
2027,Large,15000,black,34713.46243,78075,5288
2024,Medium,15000,other,27697.6846,102311,5289
2023,Medium,15000,black,52756.54994,73365,5290
2022,Large,84807.89538,white,14541.6321,72848,5291
2027,Compact,39600.66195,black,9775.746961,146230,5292
2019,Compact,15000,red,12169.50336,90693,5293
2025,Large,15000,white,25431.19796,104846,5294
2025,Medium,28389.03441,white,20901.19198,124763,5295
2025,Medium,48589.46814,white,8987.826508,77675,5296
2016,Large,39701.37058,white,17479.13875,39722,5297
2024,Medium,77225.17193,blue,43280.11466,88734,5298
2025,Large,37693.83,red,10986.01732,66716,5299
2015,Compact,15000,red,17086.21201,74436,5300
2019,Large,15000,gray,35881.9691,56870,5301
2025,Large,15000,other,56670.03105,82008,5302
2022,Medium,30244.90974,silver,18907.41058,42505,5303
2014,Compact,24155.06089,white,29116.52517,73235,5304
2024,Large,19476.58235,black,11983.34447,87218,5305
2023,Compact,32875.63024,black,5393.607767,37360,5306
2025,Compact,58604.3404,blue,18578.14512,94681,5307
2026,Large,26964.95232,black,16808.62504,92887,5308
2026,Large,15000,silver,18359.64826,144975,5309
2022,Large,15000,white,3125.130797,40589,5310
2027,Compact,37235.51296,other,18089.5633,69572,5311
2018,Large,19666.25953,black,10875.12208,75347,5312
2025,Medium,15000,black,19288.35763,111828,5313
2024,Medium,23788.11006,blue,15641.22551,108126,5314
2022,Medium,15000,gray,12194.82674,96855,5315
2027,Medium,27528.47997,gray,25433.41917,138834,5316
2019,Large,24003.07376,other,22245.45309,49329,5317
2012,Large,55944.8038,gray,12661.1054,47803,5318
2026,Compact,15590.71951,other,14236.62267,60808,5319
2026,Compact,15000,blue,3085.611551,127509,5320
2024,Large,29400.00135,red,37227.46384,36466,5321
2023,Medium,38758.54843,white,21518.37605,27859,5322
2025,Large,15000,white,22410.54532,97810,5323
2018,Compact,71780.95001,gray,13477.08366,69888,5324
2023,Large,15000,white,4741.872277,33585,5325
2023,Medium,15000,other,18725.29576,141651,5326
2024,Medium,19821.53995,red,26659.53971,38222,5327
2024,Medium,15000,silver,15605.95976,35640,5328
2022,Compact,15000,red,16913.7536,37834,5329
2017,Medium,37643.50879,white,15005.22548,46481,5330
2027,Large,25943.82813,silver,36792.76127,54876,5331
2016,Medium,35703.93287,white,12782.20627,58466,5332
2027,Large,36936.64883,red,10523.6156,96650,5333
2026,Compact,15000,red,26892.16878,100895,5334
2024,Medium,26930.26119,blue,22122.91595,63132,5335
2025,Large,15000,black,38717.85008,48096,5336
2023,Compact,55394.75345,red,45282.10337,164119,5337
2024,Compact,30371.21129,white,16460.06448,121215,5338
2018,Large,103397.7539,white,18264.89493,74901,5339
2022,Large,15000,red,14975.35096,55514,5340
2025,Medium,15000,red,28409.14657,91345,5341
2024,Compact,15000,gray,25810.98588,80384,5342
2024,Large,45295.70771,blue,21257.5547,50198,5343
2023,Medium,15000,other,23720.15549,103449,5344
2017,Large,38478.45129,gray,47146.64051,105767,5345
2027,Large,17135.20763,silver,11807.14132,104321,5346
2025,Compact,15000,red,10163.80684,18595,5347
2025,Large,77355.56902,red,17634.88517,99649,5348
